Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
4.162936000,1,0,1,1,1,1,1,1
4.162936625,1,1,1,1,1,1,1,1
4.162938875,1,0,1,1,1,1,1,1
4.162939625,0,0,1,1,1,1,1,1
4.162941125,1,0,1,1,1,1,1,1
4.162942500,0,0,1,1,1,1,1,1
4.162943875,1,0,1,1,1,1,1,1
4.162945375,0,0,1,1,1,1,1,1
4.162946750,1,0,1,1,1,1,1,1
4.162948125,0,0,1,1,1,1,1,1
4.162948875,0,1,1,1,1,1,1,1
4.162949625,1,1,1,1,1,1,1,1
4.162951000,0,1,1,1,1,1,1,1
4.162951750,0,0,1,1,1,1,1,1
4.162952375,1,0,1,1,1,1,1,1
4.162953875,0,0,1,1,1,1,1,1
4.162954500,0,1,1,1,1,1,1,1
4.162955250,1,1,1,1,1,1,1,1
4.162956625,0,1,1,1,1,1,1,1
4.162957375,0,0,1,1,1,1,1,1
4.162958125,1,0,1,1,1,1,1,1
4.162959500,0,0,1,1,1,1,1,1
4.162960875,1,0,1,1,1,1,1,1
4.162962375,0,0,1,1,1,1,1,1
4.162963000,0,1,1,1,1,1,1,1
4.162963750,1,1,1,1,1,1,1,1
4.162965125,0,1,1,1,1,1,1,1
4.162966000,0,0,1,1,1,1,1,1
4.162966625,1,0,1,1,1,1,1,1
4.162968125,0,0,1,1,1,1,1,1
4.162969500,1,0,1,1,1,1,1,1
4.162970875,0,0,1,1,1,1,1,1
4.162972375,1,0,1,1,1,1,1,1
4.162973750,0,0,1,1,1,1,1,1
4.162975125,1,0,1,1,1,1,1,1
4.162976625,0,0,1,1,1,1,1,1
4.162978000,1,0,1,1,1,1,1,1
4.162979375,0,0,1,1,1,1,1,1
4.162980875,1,0,1,1,1,1,1,1
4.162982250,0,0,1,1,1,1,1,1
4.162983625,1,0,1,1,1,1,1,1
4.162985125,0,0,1,1,1,1,1,1
4.162986500,1,0,1,1,1,1,1,1
4.162987875,0,0,1,1,1,1,1,1
4.162988625,0,1,1,1,1,1,1,1
4.162989375,1,1,1,1,1,1,1,1
4.162990750,0,1,1,1,1,1,1,1
4.162991500,0,0,1,1,1,1,1,1
4.162992250,1,0,1,1,1,1,1,1
4.162993625,0,0,1,1,1,1,1,1
4.162995125,1,0,1,1,1,1,1,1
4.162996500,0,0,1,1,1,1,1,1
4.162997250,0,1,1,1,1,1,1,1
4.162997875,1,1,1,1,1,1,1,1
4.162999375,0,1,1,1,1,1,1,1
4.163000000,0,0,1,1,1,1,1,1
4.163000750,1,0,1,1,1,1,1,1
4.163002125,0,0,1,1,1,1,1,1
4.163003625,1,0,1,1,1,1,1,1
4.163005000,0,0,1,1,1,1,1,1
4.163005750,0,1,1,1,1,1,1,1
4.163006375,1,1,1,1,1,1,1,1
4.163007875,0,1,1,1,1,1,1,1
4.163008500,0,0,1,1,1,1,1,1
4.163009250,1,0,1,1,1,1,1,1
4.163010625,0,0,1,1,1,1,1,1
4.163012125,1,0,1,1,1,1,1,1
4.163013500,0,0,1,1,1,1,1,1
4.163014250,0,1,1,1,1,1,1,1
4.163014875,1,1,1,1,1,1,1,1
4.163016375,0,1,1,1,1,1,1,1
4.163017125,0,0,1,1,1,1,1,1
4.163017875,1,0,1,1,1,1,1,1
4.163019250,0,0,1,1,1,1,1,1
4.163020625,1,0,1,1,1,1,1,1
4.163022125,0,0,1,1,1,1,1,1
4.163023500,1,0,1,1,1,1,1,1
4.163025000,0,0,1,1,1,1,1,1
4.163026375,1,0,1,1,1,1,1,1
4.163027750,0,0,1,1,1,1,1,1
4.163029250,1,0,1,1,1,1,1,1
4.163030625,0,0,1,1,1,1,1,1
4.163032000,1,0,1,1,1,1,1,1
4.163033500,0,0,1,1,1,1,1,1
4.163034875,1,0,1,1,1,1,1,1
4.163036250,0,0,1,1,1,1,1,1
4.163037000,0,1,1,1,1,1,1,1
4.163037750,1,1,1,1,1,1,1,1
4.163039125,0,1,1,1,1,1,1,1
4.163040500,1,1,1,1,1,1,1,1
4.163042000,0,1,1,1,1,1,1,1
4.163042750,0,0,1,1,1,1,1,1
4.163043500,1,0,1,1,1,1,1,1
4.163044875,0,0,1,1,1,1,1,1
4.163046250,1,0,1,1,1,1,1,1
4.163047750,0,0,1,1,1,1,1,1
4.163048375,0,1,1,1,1,1,1,1
4.163049125,1,1,1,1,1,1,1,1
4.163050500,0,1,1,1,1,1,1,1
4.163052000,1,1,1,1,1,1,1,1
4.163053375,0,1,1,1,1,1,1,1
4.163054125,0,0,1,1,1,1,1,1
4.163054750,1,0,1,1,1,1,1,1
4.163056250,0,0,1,1,1,1,1,1
4.163057625,1,0,1,1,1,1,1,1
4.163059000,0,0,1,1,1,1,1,1
4.163059750,0,1,1,1,1,1,1,1
4.163060500,1,1,1,1,1,1,1,1
4.163061875,0,1,1,1,1,1,1,1
4.163063250,1,1,1,1,1,1,1,1
4.163064750,0,1,1,1,1,1,1,1
4.163066125,1,1,1,1,1,1,1,1
4.163067500,0,1,1,1,1,1,1,1
4.163068375,0,0,1,1,1,1,1,1
4.163069000,1,0,1,1,1,1,1,1
4.163069750,1,1,1,1,1,1,1,1
4.163072000,1,0,1,1,1,1,1,1
4.163072625,0,0,1,1,1,1,1,1
4.163074125,1,0,1,1,1,1,1,1
4.163075625,0,0,1,1,1,1,1,1
4.163077000,1,0,1,1,1,1,1,1
4.163078375,0,0,1,1,1,1,1,1
4.163079875,1,0,1,1,1,1,1,1
4.163081250,0,0,1,1,1,1,1,1
4.163082000,0,1,1,1,1,1,1,1
4.163082625,1,1,1,1,1,1,1,1
4.163084125,0,1,1,1,1,1,1,1
4.163084750,0,0,1,1,1,1,1,1
4.163085500,1,0,1,1,1,1,1,1
4.163086875,0,0,1,1,1,1,1,1
4.163087625,0,1,1,1,1,1,1,1
4.163088375,1,1,1,1,1,1,1,1
4.163089750,0,1,1,1,1,1,1,1
4.163090500,0,0,1,1,1,1,1,1
4.163091125,1,0,1,1,1,1,1,1
4.163092625,0,0,1,1,1,1,1,1
4.163094000,1,0,1,1,1,1,1,1
4.163095375,0,0,1,1,1,1,1,1
4.163096125,0,1,1,1,1,1,1,1
4.163096875,1,1,1,1,1,1,1,1
4.163098250,0,1,1,1,1,1,1,1
4.163099000,0,0,1,1,1,1,1,1
4.163099750,1,0,1,1,1,1,1,1
4.163101125,0,0,1,1,1,1,1,1
4.163102625,1,0,1,1,1,1,1,1
4.163104000,0,0,1,1,1,1,1,1
4.163105375,1,0,1,1,1,1,1,1
4.163106875,0,0,1,1,1,1,1,1
4.163108250,1,0,1,1,1,1,1,1
4.163109625,0,0,1,1,1,1,1,1
4.163111125,1,0,1,1,1,1,1,1
4.163112500,0,0,1,1,1,1,1,1
4.163113875,1,0,1,1,1,1,1,1
4.163115375,0,0,1,1,1,1,1,1
4.163116750,1,0,1,1,1,1,1,1
4.163118125,0,0,1,1,1,1,1,1
4.163119625,1,0,1,1,1,1,1,1
4.163121000,0,0,1,1,1,1,1,1
4.163121750,0,1,1,1,1,1,1,1
4.163122375,1,1,1,1,1,1,1,1
4.163123875,0,1,1,1,1,1,1,1
4.163124625,0,0,1,1,1,1,1,1
4.163125375,1,0,1,1,1,1,1,1
4.163126750,0,0,1,1,1,1,1,1
4.163128125,1,0,1,1,1,1,1,1
4.163129625,0,0,1,1,1,1,1,1
4.163130250,0,1,1,1,1,1,1,1
4.163131000,1,1,1,1,1,1,1,1
4.163132375,0,1,1,1,1,1,1,1
4.163133875,1,1,1,1,1,1,1,1
4.163135250,0,1,1,1,1,1,1,1
4.163136000,0,0,1,1,1,1,1,1
4.163136625,1,0,1,1,1,1,1,1
4.163138125,0,0,1,1,1,1,1,1
4.163139500,1,0,1,1,1,1,1,1
4.163140875,0,0,1,1,1,1,1,1
4.163142375,1,0,1,1,1,1,1,1
4.163143750,0,0,1,1,1,1,1,1
4.163145250,1,0,1,1,1,1,1,1
4.163146625,0,0,1,1,1,1,1,1
4.163147250,0,1,1,1,1,1,1,1
4.163148000,1,1,1,1,1,1,1,1
4.163149500,0,1,1,1,1,1,1,1
4.163150250,0,0,1,1,1,1,1,1
4.163151000,1,0,1,1,1,1,1,1
4.163152375,0,0,1,1,1,1,1,1
4.163153125,0,1,1,1,1,1,1,1
4.163153750,1,1,1,1,1,1,1,1
4.163155250,0,1,1,1,1,1,1,1
4.163156625,1,1,1,1,1,1,1,1
4.163158000,0,1,1,1,1,1,1,1
4.163158750,0,0,1,1,1,1,1,1
4.163159500,1,0,1,1,1,1,1,1
4.163160875,0,0,1,1,1,1,1,1
4.163161625,0,1,1,1,1,1,1,1
4.163162250,1,1,1,1,1,1,1,1
4.163163750,0,1,1,1,1,1,1,1
4.163164375,0,0,1,1,1,1,1,1
4.163165125,1,0,1,1,1,1,1,1
4.163166500,0,0,1,1,1,1,1,1
4.163167250,0,1,1,1,1,1,1,1
4.163168000,1,1,1,1,1,1,1,1
4.163169375,0,1,1,1,1,1,1,1
4.163170125,0,0,1,1,1,1,1,1
4.163170750,1,0,1,1,1,1,1,1
4.163172250,0,0,1,1,1,1,1,1
4.163172875,0,1,1,1,1,1,1,1
4.163173625,1,1,1,1,1,1,1,1
4.163175000,0,1,1,1,1,1,1,1
4.163176500,1,1,1,1,1,1,1,1
4.163178000,0,1,1,1,1,1,1,1
4.163179375,1,1,1,1,1,1,1,1
4.163180750,0,1,1,1,1,1,1,1
4.163182250,1,1,1,1,1,1,1,1
4.163183625,0,1,1,1,1,1,1,1
4.163185000,1,1,1,1,1,1,1,1
4.163186500,0,1,1,1,1,1,1,1
4.163187875,1,1,1,1,1,1,1,1
4.163189250,0,1,1,1,1,1,1,1
4.163190750,1,1,1,1,1,1,1,1
4.163192125,0,1,1,1,1,1,1,1
4.163193500,1,1,1,1,1,1,1,1
4.163195000,0,1,1,1,1,1,1,1
4.163196375,1,1,1,1,1,1,1,1
4.163197750,0,1,1,1,1,1,1,1
4.163199250,1,1,1,1,1,1,1,1
4.163200625,0,1,1,1,1,1,1,1
4.163201375,0,0,1,1,1,1,1,1
4.163202125,1,0,1,1,1,1,1,1
4.163202875,1,1,1,1,1,1,1,1
4.163205000,1,0,1,1,1,1,1,1
4.163205750,0,0,1,1,1,1,1,1
4.163207250,1,0,1,1,1,1,1,1
4.163208625,0,0,1,1,1,1,1,1
4.163210125,1,0,1,1,1,1,1,1
4.163211500,0,0,1,1,1,1,1,1
4.163212875,1,0,1,1,1,1,1,1
4.163214375,0,0,1,1,1,1,1,1
4.163215000,0,1,1,1,1,1,1,1
4.163215750,1,1,1,1,1,1,1,1
4.163217125,0,1,1,1,1,1,1,1
4.163217875,0,0,1,1,1,1,1,1
4.163218625,1,0,1,1,1,1,1,1
4.163220000,0,0,1,1,1,1,1,1
4.163220750,0,1,1,1,1,1,1,1
4.163221375,1,1,1,1,1,1,1,1
4.163222875,0,1,1,1,1,1,1,1
4.163223500,0,0,1,1,1,1,1,1
4.163224250,1,0,1,1,1,1,1,1
4.163225625,0,0,1,1,1,1,1,1
4.163227125,1,0,1,1,1,1,1,1
4.163228500,0,0,1,1,1,1,1,1
4.163229250,0,1,1,1,1,1,1,1
4.163229875,1,1,1,1,1,1,1,1
4.163231375,0,1,1,1,1,1,1,1
4.163232125,0,0,1,1,1,1,1,1
4.163232875,1,0,1,1,1,1,1,1
4.163234250,0,0,1,1,1,1,1,1
4.163235625,1,0,1,1,1,1,1,1
4.163237125,0,0,1,1,1,1,1,1
4.163238500,1,0,1,1,1,1,1,1
4.163239875,0,0,1,1,1,1,1,1
4.163241375,1,0,1,1,1,1,1,1
4.163242750,0,0,1,1,1,1,1,1
4.163244125,1,0,1,1,1,1,1,1
4.163245625,0,0,1,1,1,1,1,1
4.163247000,1,0,1,1,1,1,1,1
4.163248375,0,0,1,1,1,1,1,1
4.163249875,1,0,1,1,1,1,1,1
4.163251250,0,0,1,1,1,1,1,1
4.163252625,1,0,1,1,1,1,1,1
4.163254125,0,0,1,1,1,1,1,1
4.163254750,0,1,1,1,1,1,1,1
4.163255500,1,1,1,1,1,1,1,1
4.163256875,0,1,1,1,1,1,1,1
4.163257750,0,0,1,1,1,1,1,1
4.163258375,1,0,1,1,1,1,1,1
4.163259875,0,0,1,1,1,1,1,1
4.163261250,1,0,1,1,1,1,1,1
4.163262625,0,0,1,1,1,1,1,1
4.163264125,1,0,1,1,1,1,1,1
4.163265500,0,0,1,1,1,1,1,1
4.163267000,1,0,1,1,1,1,1,1
4.163268375,0,0,1,1,1,1,1,1
4.163269750,1,0,1,1,1,1,1,1
4.163271250,0,0,1,1,1,1,1,1
4.163272625,1,0,1,1,1,1,1,1
4.163274000,0,0,1,1,1,1,1,1
4.163274750,0,1,1,1,1,1,1,1
4.163275500,1,1,1,1,1,1,1,1
4.163276875,0,1,1,1,1,1,1,1
4.163277625,0,0,1,1,1,1,1,1
4.163278250,1,0,1,1,1,1,1,1
4.163279750,0,0,1,1,1,1,1,1
4.163280375,0,1,1,1,1,1,1,1
4.163281125,1,1,1,1,1,1,1,1
4.163282500,0,1,1,1,1,1,1,1
4.163283375,0,0,1,1,1,1,1,1
4.163284000,1,0,1,1,1,1,1,1
4.163285500,0,0,1,1,1,1,1,1
4.163286875,1,0,1,1,1,1,1,1
4.163288250,0,0,1,1,1,1,1,1
4.163289750,1,0,1,1,1,1,1,1
4.163291125,0,0,1,1,1,1,1,1
4.163292500,1,0,1,1,1,1,1,1
4.163294000,0,0,1,1,1,1,1,1
4.163295375,1,0,1,1,1,1,1,1
4.163296750,0,0,1,1,1,1,1,1
4.163298250,1,0,1,1,1,1,1,1
4.163299625,0,0,1,1,1,1,1,1
4.163301000,1,0,1,1,1,1,1,1
4.163302500,0,0,1,1,1,1,1,1
4.163303875,1,0,1,1,1,1,1,1
4.163305250,0,0,1,1,1,1,1,1
4.163306000,0,1,1,1,1,1,1,1
4.163306750,1,1,1,1,1,1,1,1
4.163308125,0,1,1,1,1,1,1,1
4.163308875,0,0,1,1,1,1,1,1
4.163309625,1,0,1,1,1,1,1,1
4.163311000,0,0,1,1,1,1,1,1
4.163311750,0,1,1,1,1,1,1,1
4.163312500,1,1,1,1,1,1,1,1
4.163313875,0,1,1,1,1,1,1,1
4.163315250,1,1,1,1,1,1,1,1
4.163316750,0,1,1,1,1,1,1,1
4.163318125,1,1,1,1,1,1,1,1
4.163319500,0,1,1,1,1,1,1,1
4.163320250,0,0,1,1,1,1,1,1
4.163321000,1,0,1,1,1,1,1,1
4.163322375,0,0,1,1,1,1,1,1
4.163323750,1,0,1,1,1,1,1,1
4.163325250,0,0,1,1,1,1,1,1
4.163325875,0,1,1,1,1,1,1,1
4.163326625,1,1,1,1,1,1,1,1
4.163328000,0,1,1,1,1,1,1,1
4.163329500,1,1,1,1,1,1,1,1
4.163330875,0,1,1,1,1,1,1,1
4.163332250,1,1,1,1,1,1,1,1
4.163333750,0,1,1,1,1,1,1,1
4.163334500,0,0,1,1,1,1,1,1
4.163335250,1,0,1,1,1,1,1,1
4.163335875,1,1,1,1,1,1,1,1
4.163338125,1,0,1,1,1,1,1,1
4.163338875,0,0,1,1,1,1,1,1
4.163340375,1,0,1,1,1,1,1,1
4.163341750,0,0,1,1,1,1,1,1
4.163343125,1,0,1,1,1,1,1,1
4.163344625,0,0,1,1,1,1,1,1
4.163346000,1,0,1,1,1,1,1,1
4.163347375,0,0,1,1,1,1,1,1
4.163348125,0,1,1,1,1,1,1,1
4.163348875,1,1,1,1,1,1,1,1
4.163350250,0,1,1,1,1,1,1,1
4.163351000,0,0,1,1,1,1,1,1
4.163351625,1,0,1,1,1,1,1,1
4.163353125,0,0,1,1,1,1,1,1
4.163353750,0,1,1,1,1,1,1,1
4.163354500,1,1,1,1,1,1,1,1
4.163355875,0,1,1,1,1,1,1,1
4.163356625,0,0,1,1,1,1,1,1
4.163357375,1,0,1,1,1,1,1,1
4.163358750,0,0,1,1,1,1,1,1
4.163360125,1,0,1,1,1,1,1,1
4.163361625,0,0,1,1,1,1,1,1
4.163362250,0,1,1,1,1,1,1,1
4.163363000,1,1,1,1,1,1,1,1
4.163364375,0,1,1,1,1,1,1,1
4.163365250,0,0,1,1,1,1,1,1
4.163365875,1,0,1,1,1,1,1,1
4.163367375,0,0,1,1,1,1,1,1
4.163368750,1,0,1,1,1,1,1,1
4.163370125,0,0,1,1,1,1,1,1
4.163371625,1,0,1,1,1,1,1,1
4.163373000,0,0,1,1,1,1,1,1
4.163374375,1,0,1,1,1,1,1,1
4.163375875,0,0,1,1,1,1,1,1
4.163377250,1,0,1,1,1,1,1,1
4.163378625,0,0,1,1,1,1,1,1
4.163380125,1,0,1,1,1,1,1,1
4.163381500,0,0,1,1,1,1,1,1
4.163382875,1,0,1,1,1,1,1,1
4.163384375,0,0,1,1,1,1,1,1
4.163385750,1,0,1,1,1,1,1,1
4.163387125,0,0,1,1,1,1,1,1
4.163387875,0,1,1,1,1,1,1,1
4.163388625,1,1,1,1,1,1,1,1
4.163390000,0,1,1,1,1,1,1,1
4.163390750,0,0,1,1,1,1,1,1
4.163391500,1,0,1,1,1,1,1,1
4.163393000,0,0,1,1,1,1,1,1
4.163394375,1,0,1,1,1,1,1,1
4.163395750,0,0,1,1,1,1,1,1
4.163396500,0,1,1,1,1,1,1,1
4.163397250,1,1,1,1,1,1,1,1
4.163398625,0,1,1,1,1,1,1,1
4.163399375,0,0,1,1,1,1,1,1
4.163400000,1,0,1,1,1,1,1,1
4.163401500,0,0,1,1,1,1,1,1
4.163402125,0,1,1,1,1,1,1,1
4.163402875,1,1,1,1,1,1,1,1
4.163404250,0,1,1,1,1,1,1,1
4.163405750,1,1,1,1,1,1,1,1
4.163407125,0,1,1,1,1,1,1,1
4.163408500,1,1,1,1,1,1,1,1
4.163410000,0,1,1,1,1,1,1,1
4.163410625,0,0,1,1,1,1,1,1
4.163411375,1,0,1,1,1,1,1,1
4.163412750,0,0,1,1,1,1,1,1
4.163413500,0,1,1,1,1,1,1,1
4.163414250,1,1,1,1,1,1,1,1
4.163415625,0,1,1,1,1,1,1,1
4.163416375,0,0,1,1,1,1,1,1
4.163417125,1,0,1,1,1,1,1,1
4.163418500,0,0,1,1,1,1,1,1
4.163420000,1,0,1,1,1,1,1,1
4.163421375,0,0,1,1,1,1,1,1
4.163422750,1,0,1,1,1,1,1,1
4.163424250,0,0,1,1,1,1,1,1
4.163425625,1,0,1,1,1,1,1,1
4.163427000,0,0,1,1,1,1,1,1
4.163428500,1,0,1,1,1,1,1,1
4.163429875,0,0,1,1,1,1,1,1
4.163430625,0,1,1,1,1,1,1,1
4.163431250,1,1,1,1,1,1,1,1
4.163432750,0,1,1,1,1,1,1,1
4.163433375,0,0,1,1,1,1,1,1
4.163434125,1,0,1,1,1,1,1,1
4.163435500,0,0,1,1,1,1,1,1
4.163436250,0,1,1,1,1,1,1,1
4.163437000,1,1,1,1,1,1,1,1
4.163438375,0,1,1,1,1,1,1,1
4.163439750,1,1,1,1,1,1,1,1
4.163441250,0,1,1,1,1,1,1,1
4.163442000,0,0,1,1,1,1,1,1
4.163442750,1,0,1,1,1,1,1,1
4.163444125,0,0,1,1,1,1,1,1
4.163445500,1,0,1,1,1,1,1,1
4.163447000,0,0,1,1,1,1,1,1
4.163448375,1,0,1,1,1,1,1,1
4.163449750,0,0,1,1,1,1,1,1
4.163451250,1,0,1,1,1,1,1,1
4.163452625,0,0,1,1,1,1,1,1
4.163454000,1,0,1,1,1,1,1,1
4.163455500,0,0,1,1,1,1,1,1
4.163456125,0,1,1,1,1,1,1,1
4.163456875,1,1,1,1,1,1,1,1
4.163458250,0,1,1,1,1,1,1,1
4.163459000,0,0,1,1,1,1,1,1
4.163459750,1,0,1,1,1,1,1,1
4.163461125,0,0,1,1,1,1,1,1
4.163461875,0,1,1,1,1,1,1,1
4.163462500,1,1,1,1,1,1,1,1
4.163464000,0,1,1,1,1,1,1,1
4.163465375,1,1,1,1,1,1,1,1
4.163466750,0,1,1,1,1,1,1,1
4.163467625,0,0,1,1,1,1,1,1
4.163468250,1,0,1,1,1,1,1,1
4.163469000,1,1,1,1,1,1,1,1
4.163471250,1,0,1,1,1,1,1,1
4.163471875,0,0,1,1,1,1,1,1
4.163473375,1,0,1,1,1,1,1,1
4.163474875,0,0,1,1,1,1,1,1
4.163476250,1,0,1,1,1,1,1,1
4.163477625,0,0,1,1,1,1,1,1
4.163479125,1,0,1,1,1,1,1,1
4.163480500,0,0,1,1,1,1,1,1
4.163481250,0,1,1,1,1,1,1,1
4.163481875,1,1,1,1,1,1,1,1
4.163483375,0,1,1,1,1,1,1,1
4.163484000,0,0,1,1,1,1,1,1
4.163484750,1,0,1,1,1,1,1,1
4.163486125,0,0,1,1,1,1,1,1
4.163486875,0,1,1,1,1,1,1,1
4.163487625,1,1,1,1,1,1,1,1
4.163489000,0,1,1,1,1,1,1,1
4.163489750,0,0,1,1,1,1,1,1
4.163490375,1,0,1,1,1,1,1,1
4.163491875,0,0,1,1,1,1,1,1
4.163493250,1,0,1,1,1,1,1,1
4.163494625,0,0,1,1,1,1,1,1
4.163495375,0,1,1,1,1,1,1,1
4.163496125,1,1,1,1,1,1,1,1
4.163497500,0,1,1,1,1,1,1,1
4.163498250,0,0,1,1,1,1,1,1
4.163499000,1,0,1,1,1,1,1,1
4.163500375,0,0,1,1,1,1,1,1
4.163501875,1,0,1,1,1,1,1,1
4.163503250,0,0,1,1,1,1,1,1
4.163504625,1,0,1,1,1,1,1,1
4.163506125,0,0,1,1,1,1,1,1
4.163507500,1,0,1,1,1,1,1,1
4.163508875,0,0,1,1,1,1,1,1
4.163510375,1,0,1,1,1,1,1,1
4.163511750,0,0,1,1,1,1,1,1
4.163513250,1,0,1,1,1,1,1,1
4.163514625,0,0,1,1,1,1,1,1
4.163516000,1,0,1,1,1,1,1,1
4.163517500,0,0,1,1,1,1,1,1
4.163518875,1,0,1,1,1,1,1,1
4.163520250,0,0,1,1,1,1,1,1
4.163521000,0,1,1,1,1,1,1,1
4.163521750,1,1,1,1,1,1,1,1
4.163523125,0,1,1,1,1,1,1,1
4.163523875,0,0,1,1,1,1,1,1
4.163524625,1,0,1,1,1,1,1,1
4.163526000,0,0,1,1,1,1,1,1
4.163527500,1,0,1,1,1,1,1,1
4.163528875,0,0,1,1,1,1,1,1
4.163530250,1,0,1,1,1,1,1,1
4.163531750,0,0,1,1,1,1,1,1
4.163533125,1,0,1,1,1,1,1,1
4.163534500,0,0,1,1,1,1,1,1
4.163536000,1,0,1,1,1,1,1,1
4.163537375,0,0,1,1,1,1,1,1
4.163538125,0,1,1,1,1,1,1,1
4.163538750,1,1,1,1,1,1,1,1
4.163540250,0,1,1,1,1,1,1,1
4.163540875,0,0,1,1,1,1,1,1
4.163541625,1,0,1,1,1,1,1,1
4.163543000,0,0,1,1,1,1,1,1
4.163544500,1,0,1,1,1,1,1,1
4.163545875,0,0,1,1,1,1,1,1
4.163546625,0,1,1,1,1,1,1,1
4.163547250,1,1,1,1,1,1,1,1
